Onnett_id;Osall_id;Henkilo_id;Osnro;Kulj_matk;Ikä;Sukupuoli;Kortti;Seuraus;Seuraussel;Kulj_kans;Ajokortlk;Ajokortikä
8788536;15672657;15624375;1;KU;32;M; ;0;ei henkilövahinkoa;XS ;B           ;9
8788536;15672691;15624326;2;XX;; ; ;-;NA;   ;            ;
8119403;14453973;14383686;2;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
8119403;14455881;14385659;1;KU;55;M; ;0;ei henkilövahinkoa;SF ;ABC         ;37
8119616;14454617;14385460;1;KU;70;N; ;0;ei henkilövahinkoa;SF ;AB          ;41
8119616;14455543;14386059;2;KU;49;M; ;0;ei henkilövahinkoa;MA ;B           ;21
8120069;14453788;14385455;1;KU;65;M; ;0;ei henkilövahinkoa;SF ;ABE         ;42
8120074;14453867;14385662;2;KU;37;M; ;0;ei henkilövahinkoa;DZ ;BCD         ;
8120074;14455906;14384327;1;KU;52;N; ;0;ei henkilövahinkoa;SF ;AB          ;34
8119512;14453637;14383511;2;KU;53;N; ;0;ei henkilövahinkoa;SF ;ABE         ;35
8119512;14455069;14383635;1;KU;29;M; ;0;ei henkilövahinkoa;BD ;B           ;
8119890;14453979;14383779;1;KU;56;M; ;0;ei henkilövahinkoa;SF ;AB          ;38
8119890;14454846;14386196;2;JK;58;N; ;L;loukkaantunut;   ;            ;
8120496;14454998;14385068;1;KU;40;M; ;0;ei henkilövahinkoa;SF ;ABECD       ;
8120496;14455252;14386233;2;KU;35;N; ;0;ei henkilövahinkoa;SF ;B           ;18
8120190;14454443;14384771;2;KU;84;M; ;0;ei henkilövahinkoa;SF ;AB          ;45
8120190;14454932;14384810;1;MA;;M; ;0;ei henkilövahinkoa;SF ;            ;
8120190;14454932;14385325;1;KU;;M; ;0;ei henkilövahinkoa;SF ;B           ;
8120053;14455652;14384917;1;KU;33;N; ;0;ei henkilövahinkoa;SF ;B           ;15
8120053;14455728;14385138;2;KU;33;M; ;0;ei henkilövahinkoa;GB ;AB          ;
8120538;14454272;14384117;2;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
8120538;14455883;14384672;1;KU;75;M; ;0;ei henkilövahinkoa;SF ;AB          ;48
8120399;14454971;14385864;1;KU;42;N; ;0;ei henkilövahinkoa;SF ;B           ;
8120399;14455351;14385373;2;KU;56;M; ;0;ei henkilövahinkoa;PL ;ABECE       ;
8120299;14454326;14385832;1;KU;44;M; ;0;ei henkilövahinkoa;EV ;B           ;
8120299;14455403;14384593;2;KU;38;M; ;0;ei henkilövahinkoa;SF ;B           ;
8119866;14455676;14383982;2;KU;41;M; ;L;loukkaantunut;   ;            ;
8119866;14455727;14383861;1;KU;67;M; ;0;ei henkilövahinkoa;SF ;ABC         ;38
8120638;14454314;14384252;2;XX;; ; ;-;NA;   ;            ;
8120638;14455271;14385302;1;KU;82;M; ;0;ei henkilövahinkoa;SF ;AB          ;46
8120588;14454981;14384204;1;XX;; ; ;-;NA;   ;            ;
8120000;14453993;14385572;3;MA;;M; ;0;ei henkilövahinkoa;SF ;            ;
8120000;14453993;14385778;3;KU;61;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;42
8120000;14454030;14385156;2;KU;43;M; ;0;ei henkilövahinkoa;EV ;            ;
8120000;14454030;14385979;2;MA;49;N; ;0;ei henkilövahinkoa;EV ;            ;
8120000;14455451;14383766;1;KU;25;M; ;0;ei henkilövahinkoa;SF ;BEC1EC      ;
8119576;14454643;14384997;1;XX;; ; ;-;NA;   ;            ;
8120713;14453871;14384335;1;KU;24;M; ;L;loukkaantunut;IRQ;B           ;1
8119313;14455564;14386097;2;KU;37;M; ;0;ei henkilövahinkoa;SF ;B           ;
8119313;14456021;14384171;1;KU;52;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;29
8120562;14454598;14385383;1;KU;50;N; ;0;ei henkilövahinkoa;SF ;AB          ;31
8120562;14454895;14384738;2;KU;87;M; ;0;ei henkilövahinkoa;SF ;AB          ;45
8119356;14453827;14384399;2;KU;43;N; ;0;ei henkilövahinkoa;SF ;B           ;23
8119356;14455805;14384447;1;KU;44;M; ;0;ei henkilövahinkoa;EV ;ABC         ;
8120075;14453813;14384323;2;KU;33;N; ;0;ei henkilövahinkoa;SF ;B           ;15
8120075;14454972;14385338;1;KU;45;M; ;0;ei henkilövahinkoa;SF ;ABC         ;
8119822;14453990;14384351;3;JK;10;M; ;L;loukkaantunut;   ;            ;
8119822;14454737;14385708;2;JK;10;M; ;L;loukkaantunut;   ;            ;
8119822;14455385;14386021;1;KU;53;N; ;0;ei henkilövahinkoa;F  ;AB          ;31
8119309;14453768;14384170;2;KU;77;M; ;L;loukkaantunut;SF ;AB          ;49
8119309;14455774;14384831;1;KU;48;M; ;L;loukkaantunut;SF ;AB          ;30
8119309;14455774;14385858;1;MA;49;N; ;L;loukkaantunut;SF ;            ;
8119609;14454467;14386245;2;KU;50;M; ;0;ei henkilövahinkoa;SF ;ABE         ;30
8119609;14455528;14383915;1;KU;44;N; ;0;ei henkilövahinkoa;GR ;AB          ;7
8120601;14454296;14384214;2;KU;43;N; ;0;ei henkilövahinkoa;SF ;B           ;25
8120601;14455266;14385959;1;XX;; ; ;-;NA;   ;            ;
8119468;14454934;14385358;1;KU;73;M; ;0;ei henkilövahinkoa;SF ;ABE         ;46
8119468;14455224;14385123;2;XX;; ; ;-;NA;   ;            ;
8119417;14454978;14386102;1;KU;37;M; ;0;ei henkilövahinkoa;SF ;B           ;20
8119417;14455900;14385462;2;JK;70;N; ;L;loukkaantunut;   ;            ;
8119405;14453885;14383488;1;KU;62;M; ;L;loukkaantunut;RUS;B           ;23
8119405;14453885;14384609;1;MA;60;N; ;L;loukkaantunut;EV ;            ;
8119405;14454985;14384762;2;MA;14;N; ;L;loukkaantunut;SF ;            ;
8119405;14454985;14384823;2;KU;43;N; ;L;loukkaantunut;SF ;BC          ;25
8119405;14455429;14384983;3;KU;40;M; ;0;ei henkilövahinkoa;SF ;BC          ;22
8119380;14454395;14384741;1;KU;54;N; ;0;ei henkilövahinkoa;SF ;AB          ;29
8119380;14455244;14385619;2;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
8120448;14454726;14385240;2;KU;68;M; ;0;ei henkilövahinkoa;SF ;ABE         ;45
8120448;14455042;14384422;1;KU;74;N; ;0;ei henkilövahinkoa;SF ;AB          ;48
8119433;14455486;14384339;1;KU;26;M; ;0;ei henkilövahinkoa;EV ;T           ;
8119433;14455486;14385206;1;MA;40;M; ;0;ei henkilövahinkoa;EV ;            ;
8119433;14455964;14384594;2;KU;62;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;45
8119433;14455964;14384812;2;MA;55;N; ;0;ei henkilövahinkoa;SF ;            ;
8119433;14455964;14384842;2;MA;69;N; ;0;ei henkilövahinkoa;SF ;            ;
8120378;14453673;14384221;1;KU;30;M; ;0;ei henkilövahinkoa;SF ;ABC         ;12
8120378;14454488;14383995;3;KU;18;M;X;0;ei henkilövahinkoa;SF ;B           ;
8120378;14455170;14384726;2;KU;49;N; ;0;ei henkilövahinkoa;SF ;AB          ;30
8120166;14453577;14385840;2;KU;28;M; ;0;ei henkilövahinkoa;EV ;BCD         ;
8120166;14455849;14383499;1;KU;76;M; ;0;ei henkilövahinkoa;SF ;ABE         ;47
8119805;14454033;14385461;1;XX;; ; ;-;NA;   ;            ;
8119805;14454246;14385926;3;XX;; ; ;-;NA;   ;            ;
8119805;14455376;14386029;2;XX;; ; ;-;NA;   ;            ;
8120402;14455048;14383804;1;KU;40;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;22
8120402;14455255;14385411;2;KU;25;M; ;0;ei henkilövahinkoa;NL ;B           ;
8120692;14454171;14385693;2;JK;10;M; ;L;loukkaantunut;   ;            ;
8120692;14454767;14383661;1;KU;31;M; ;0;ei henkilövahinkoa;SF ;B           ;7
8120692;14454767;14384017;1;MA;23;M; ;0;ei henkilövahinkoa;SF ;            ;
8120692;14454767;14385031;1;MA;51;M; ;0;ei henkilövahinkoa;SF ;            ;
8120585;14455327;14383660;1;KU;28;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;7
8120585;14455873;14383899;2;KU;57;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;39
8119787;14455505;14385513;2;KU;26;M; ;0;ei henkilövahinkoa;SF ;BECE        ;9
8119787;14455864;14385682;1;KU;64;M; ;L;loukkaantunut;SF ;ABECD       ;31
8119879;14455046;14384240;1;KU;69;M; ;0;ei henkilövahinkoa;SF ;ABE         ;46
8119879;14455102;14383675;2;KU;40;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;22
8119379;14454075;14385480;1;XX;; ; ;-;NA;   ;            ;
8120157;14454071;14384849;1;XX;; ; ;-;NA;   ;            ;
8120157;14454704;14385127;2;KU;71;N; ;0;ei henkilövahinkoa;SF ;ABE         ;28
8119482;14454867;14384042;1;KU;83;N; ;0;ei henkilövahinkoa;SF ;AB          ;49
8119482;14455241;14384231;2;JK;53;N; ;L;loukkaantunut;   ;            ;
8119410;14454477;14384106;1;KU;49;M; ;0;ei henkilövahinkoa;SF ;ABE         ;31
8119410;14455157;14385641;2;KU;50;N; ;0;ei henkilövahinkoa;SF ;ABEC        ;31
8120226;14454455;14386087;1;KU;38;M; ;L;loukkaantunut;SF ;B           ;13
8120226;14454789;14384347;2;KU;53;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;35
8120639;14455344;14386209;1;KU;56;N; ;0;ei henkilövahinkoa;SF ;B           ;26
8121166;14456194;14387607;1;KU;53;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;36
8121166;14456195;14387606;2;KU;25;M; ;0;ei henkilövahinkoa;SF ;B           ;7
8121608;14457342;14387716;1;KU;46;M; ;0;ei henkilövahinkoa;SF ;ABC         ;28
8121608;14457343;14387717;2;JK;55;M; ;L;loukkaantunut;   ;            ;
8121678;14457344;14387718;1;KU;84;N; ;0;ei henkilövahinkoa;SF ;AB          ;49
8121678;14457345;14387719;2;KU;55;M; ;0;ei henkilövahinkoa;SF ;AB          ;37
8121693;14457346;14387720;1;KU;38;M; ;0;ei henkilövahinkoa;SF ;B           ;20
8121693;14457347;14387721;2;KU;46;M; ;0;ei henkilövahinkoa;SF ;ABE         ;28
8121757;14457348;14387722;1;KU;49;N; ;0;ei henkilövahinkoa;SF ;B           ;21
8121757;14457349;14387723;2;KU;36;M; ;0;ei henkilövahinkoa;WAN;B           ;5
8121609;14457350;14387724;1;KU;26;N; ;0;ei henkilövahinkoa;SF ;B           ;
8121609;14457351;14387725;2;KU;61;M; ;0;ei henkilövahinkoa;SF ;ABE         ;41
8121609;14457352;14387726;3;KU;;N; ;0;ei henkilövahinkoa;SF ;            ;
8121679;14457353;14387727;1;KU;21;M; ;0;ei henkilövahinkoa;SF ;B           ;
8121679;14457354;14387728;2;XX;; ; ;-;NA;   ;            ;
8121679;14457355;14387729;3;XX;; ; ;-;NA;   ;            ;
8121758;14457356;14387730;1;XX;; ; ;-;NA;   ;            ;
8121758;14457357;14387731;2;KU;18;M;X;0;ei henkilövahinkoa;SF ;B           ;
8121262;14456196;14387605;1;KU;42;M; ;0;ei henkilövahinkoa;TG ;B           ;
8121759;14457358;14387732;1;KU;18;N; ;0;ei henkilövahinkoa;SF ;B           ;
8121759;14457359;14387733;2;KU;49;M; ;0;ei henkilövahinkoa;SF ;ABE         ;32
8121759;14457359;14387734;2;MA;50;N; ;0;ei henkilövahinkoa;SF ;            ;
8121759;14457360;14387735;3;MA;33;M; ;0;ei henkilövahinkoa;SF ;            ;
8121759;14457360;14387736;3;MA;23;N; ;0;ei henkilövahinkoa;SF ;            ;
8121759;14457360;14387737;3;KU;62;N; ;0;ei henkilövahinkoa;SF ;AB          ;28
8121759;14457361;14387738;4;KU;34;M; ;0;ei henkilövahinkoa;SF ;B           ;17
8121694;14457362;14387739;1;KU;18;M; ;0;ei henkilövahinkoa;SF ;B           ;
8121694;14457362;14387740;1;MA;39;M; ;0;ei henkilövahinkoa;SF ;            ;
8121694;14457363;14387741;2;KU;75;M; ;0;ei henkilövahinkoa;SF ;AB          ;43
8121855;14457364;14387742;1;KU;61;M; ;0;ei henkilövahinkoa;SF ;ABE         ;36
8121855;14457365;14387743;2;KU;40;M; ;0;ei henkilövahinkoa;SF ;BE          ;22
8121856;14457366;14387744;1;KU;33;N; ;0;ei henkilövahinkoa;SF ;BC          ;15
8121994;14457367;14387745;1;KU;39;M; ;0;ei henkilövahinkoa;EV ;B           ;
8121994;14457367;14387746;1;MA;;M; ;0;ei henkilövahinkoa;EV ;            ;
8121994;14457368;14387747;2;KU;50;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;33
8121994;14457368;14387748;2;MA;;N; ;0;ei henkilövahinkoa;SF ;            ;
8121971;14457369;14387749;1;KU;38;N; ;0;ei henkilövahinkoa;EV ;B           ;
8121971;14457370;14387750;2;KU;25;N; ;0;ei henkilövahinkoa;SF ;B           ;7
8122054;14457371;14387751;1;KU;35;M; ;0;ei henkilövahinkoa;SF ;B           ;10
8122054;14457372;14387752;2;KU;34;M; ;0;ei henkilövahinkoa;RUS;BC1D        ;6
8122055;14457373;14387753;1;KU;71;N; ;0;ei henkilövahinkoa;   ;AB          ;48
8122055;14457374;14387754;2;JK;83;N; ;K;kuollut;   ;            ;
8119277;14455894;14385485;1;XX;; ; ;-;NA;   ;            ;
8121170;14456197;14387604;1;KU;37;M; ;0;ei henkilövahinkoa;EV ;B           ;5
8121170;14456198;14387603;2;KU;19;N; ;0;ei henkilövahinkoa;SF ;B           ;
8121170;14456199;14387602;3;KU;67;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;50
8121170;14456200;14387601;4;KU;45;N; ;0;ei henkilövahinkoa;SF ;B           ;21
8121995;14457375;14387755;1;KU;62;N; ;0;ei henkilövahinkoa;SF ;B           ;19
8121995;14457376;14387756;2;KU;68;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;32
8122037;14457377;14387757;1;KU;26;M; ;0;ei henkilövahinkoa;SF ;B           ;1
8122037;14457378;14387758;2;KU;43;N; ;L;loukkaantunut;RUS;B           ;3
8122037;14457379;14387759;3;KU;24;N; ;L;loukkaantunut;SF ;B           ;6
8122037;14457380;14387760;4;KU;51;M; ;0;ei henkilövahinkoa;SF ;AB          ;34
8121760;14457381;14387761;1;XX;; ; ;-;NA;   ;            ;
8121810;14457382;14387762;1;KU;51;M; ;0;ei henkilövahinkoa;EV ;BCD         ;8
8121810;14457383;14387763;2;KU;47;N; ;0;ei henkilövahinkoa;SF ;AB          ;30
8121379;14456201;14387600;1;KU;31;M; ;0;ei henkilövahinkoa;SF ;B           ;7
8121379;14456202;14387599;2;KU;28;M; ;0;ei henkilövahinkoa;SF ;B           ;10
8120914;14456203;14387596;1;MA;19;M; ;0;ei henkilövahinkoa;SF ;            ;
8120914;14456203;14387597;1;MA;18;M; ;0;ei henkilövahinkoa;BIH;            ;
8120914;14456203;14387598;1;KU;19;M;O;0;ei henkilövahinkoa;SF ;EI          ;
8120914;14456204;14387595;2;KU;37;M; ;0;ei henkilövahinkoa;RUS;B           ;
8120914;14456205;14387594;3;KU;54;M; ;0;ei henkilövahinkoa;SF ;B           ;16
8121380;14456206;14387593;1;KU;44;M; ;0;ei henkilövahinkoa;EV ;B           ;5
8121380;14456207;14387592;2;KU;27;M; ;0;ei henkilövahinkoa;SF ;B           ;9
8122056;14457384;14387764;1;KU;20;N; ;0;ei henkilövahinkoa;SF ;B           ;
8122057;14457385;14387765;1;KU;40;M; ;0;ei henkilövahinkoa;SF ;B           ;15
8122057;14457386;14387766;2;KU;30;M; ;0;ei henkilövahinkoa;EV ;            ;
8122058;14457387;14387767;1;XX;; ; ;-;NA;   ;            ;
8122058;14457388;14387768;2;XX;; ; ;-;NA;   ;            ;
8122059;14457389;14387769;1;KU;59;M; ;0;ei henkilövahinkoa;SF ;ABC         ;42
8122059;14457389;14387770;1;MA;28;M; ;0;ei henkilövahinkoa;SF ;            ;
8122059;14457389;14387771;1;MA;28;M; ;0;ei henkilövahinkoa;SF ;            ;
8122059;14457390;14387772;2;KU;38;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;20
8122059;14457391;14387773;3;KU;42;M; ;0;ei henkilövahinkoa;I  ;AB          ;8
8121899;14457392;14387774;1;KU;52;N; ;0;ei henkilövahinkoa;SF ;ABEC        ;34
8121899;14457392;14387775;1;MA;22;N; ;0;ei henkilövahinkoa;SF ;            ;
8121899;14457393;14387776;2;KU;29;M; ;0;ei henkilövahinkoa;SF ;ABC         ;11
8121996;14457394;14387777;1;KU;57;M; ;0;ei henkilövahinkoa;SF ;ABCD        ;7
8121996;14457395;14387778;2;KU;42;M; ;0;ei henkilövahinkoa;SF ;BEC         ;25
8122022;14457396;14387779;1;KU;48;N; ;L;loukkaantunut;SF ;AB          ;29
8122022;14457397;14387780;2;KU;49;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;32
8121443;14456208;14387591;1;KU;39;M; ;0;ei henkilövahinkoa;SF ;BC          ;20
8121443;14456209;14387590;2;KU;43;M; ;0;ei henkilövahinkoa;SF ;BE          ;25
8122023;14457398;14387781;1;KU;35;M; ;0;ei henkilövahinkoa;SF ;B           ;18
8122023;14457399;14387782;2;KU;31;N; ;0;ei henkilövahinkoa;SF ;B           ;12
8121900;14457400;14387783;1;KU;38;N; ;0;ei henkilövahinkoa;SF ;B           ;20
8121900;14457401;14387784;2;KU;18;M; ;0;ei henkilövahinkoa;SF ;            ;
8121901;14457402;14387785;1;KU;51;N; ;0;ei henkilövahinkoa;SF ;B           ;9
8121901;14457403;14387786;2;KU;59;M; ;0;ei henkilövahinkoa;SF ;ABE         ;41
8121761;14457404;14387787;1;KU;40;M; ;0;ei henkilövahinkoa;SF ;BE          ;23
8121761;14457405;14387788;2;KU;30;M; ;0;ei henkilövahinkoa;SF ;B           ;13
8121761;14457405;14387789;2;MA;34;N; ;0;ei henkilövahinkoa;SF ;            ;
8121902;14457406;14387790;1;KU;55;N; ;0;ei henkilövahinkoa;XXX;            ;
8121902;14457407;14387791;2;KU;33;N; ;0;ei henkilövahinkoa;SF ;B           ;16
8121902;14457407;14387792;2;MA;35;M; ;0;ei henkilövahinkoa;SF ;            ;
8121997;14457408;14387793;1;KU;23;M; ;L;loukkaantunut;SF ;B           ;0
8121997;14457408;14387794;1;MA;23;N; ;L;loukkaantunut;SF ;            ;
8121218;14456210;14387589;1;KU;25;M; ;0;ei henkilövahinkoa;SF ;BC          ;7
8121218;14456211;14387588;2;KU;40;M; ;0;ei henkilövahinkoa;SF ;BCD         ;10
8121610;14457409;14387795;1;KU;43;M; ;0;ei henkilövahinkoa;SF ;BC          ;12
8121610;14457410;14387796;2;KU;35;M; ;0;ei henkilövahinkoa;AFG;B           ;9
8121762;14457411;14387797;2;XX;; ; ;-;NA;   ;            ;
8121680;14457412;14387798;1;KU;34;M; ;0;ei henkilövahinkoa;EV ;B           ;
8121680;14457413;14387799;2;XX;; ; ;-;NA;   ;            ;
8121474;14457414;14387800;1;KU;60;M; ;0;ei henkilövahinkoa;SF ;ABE         ;42
8121594;14457415;14387801;1;KU;24;M; ;0;ei henkilövahinkoa;SF ;B           ;5
8121594;14457416;14387802;2;KU;31;M; ;0;ei henkilövahinkoa;SF ;B           ;2
8121594;14457417;14387803;3;JK;45;M; ;L;loukkaantunut;   ;            ;
8121483;14457418;14387804;1;KU;81;N; ;0;ei henkilövahinkoa;SF ;AB          ;33
8121483;14457419;14387805;2;KU;42;M; ;L;loukkaantunut;SF ;ABC         ;24
8121483;14457420;14387806;3;KU;42;N; ;0;ei henkilövahinkoa;T  ;B           ;9
8291338;14771455;14709630;1;KU;39;M; ;0;ei henkilövahinkoa;S  ;B           ;
8291338;14771456;14709629;2;KU;22;M; ;0;ei henkilövahinkoa;EV ;B           ;
8121595;14457421;14387807;1;KU;36;M; ;0;ei henkilövahinkoa;SF ;ABC         ;19
8121595;14457422;14387808;2;KU;47;N; ;0;ei henkilövahinkoa;D  ;BEC1E       ;
8121475;14457423;14387809;1;KU;19;N; ;0;ei henkilövahinkoa;SF ;B           ;1
8121475;14457424;14387810;2;JK;21;M; ;L;loukkaantunut;   ;            ;
8122117;14457425;14387811;1;XX;; ; ;-;NA;   ;            ;
8121467;14457426;14387812;1;MA;25;N; ;0;ei henkilövahinkoa;SF ;            ;
8121467;14457426;14387813;1;KU;33;N; ;0;ei henkilövahinkoa;SF ;B           ;15
8121467;14457427;14387814;2;KU;28;M; ;0;ei henkilövahinkoa;SO ;BCD         ;4
8122097;14457428;14387815;1;XX;; ; ;-;NA;   ;            ;
8121484;14457429;14387816;1;KU;53;M; ;0;ei henkilövahinkoa;SF ;AB          ;34
8121484;14457430;14387817;2;XX;; ; ;-;NA;   ;            ;
8122060;14457431;14387818;1;XX;; ; ;-;NA;   ;            ;
8121507;14457432;14387819;1;KU;24;M; ;0;ei henkilövahinkoa;SF ;B           ;6
8121507;14457433;14387820;2;JK;41;N; ;L;loukkaantunut;   ;            ;
8121681;14457434;14387821;1;KU;46;M; ;0;ei henkilövahinkoa;SF ;AB          ;29
8121681;14457435;14387822;2;KU;25;M; ;0;ei henkilövahinkoa;EV ;            ;
8122110;14457436;14387823;1;XX;; ; ;-;NA;   ;            ;
8121528;14457437;14387824;1;KU;28;N; ;0;ei henkilövahinkoa;SF ;B           ;11
8121528;14457438;14387825;2;KU;40;N; ;0;ei henkilövahinkoa;SF ;B           ;20
8121498;14457439;14387826;1;KU;50;M; ;0;ei henkilövahinkoa;EV ;BECEDE      ;
8121498;14457440;14387827;2;KU;52;M; ;0;ei henkilövahinkoa;SF ;AB          ;34
8121499;14457441;14387828;1;KU;39;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;22
8121499;14457442;14387829;2;KU;78;M; ;0;ei henkilövahinkoa;SF ;ABE         ;45
8121602;14457443;14387830;1;KU;60;N; ;0;ei henkilövahinkoa;SF ;ABE         ;42
8121602;14457444;14387831;2;KU;39;N; ;0;ei henkilövahinkoa;SF ;B           ;13
8121602;14457445;14387832;3;KU;18;N; ;0;ei henkilövahinkoa;SF ;B           ;
8121337;14456212;14387587;1;KU;24;M; ;0;ei henkilövahinkoa;SF ;B           ;6
8121337;14456213;14387586;2;KU;53;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;35
8121337;14456214;14387585;3;KU;26;N; ;0;ei henkilövahinkoa;SF ;B           ;9
8121584;14457446;14387833;1;KU;;M; ;0;ei henkilövahinkoa;SF ;            ;
8121584;14457446;14387834;1;MA;;N; ;0;ei henkilövahinkoa;SF ;            ;
8121584;14457447;14387835;2;KU;21;M; ;0;ei henkilövahinkoa;SF ;BC          ;
8121603;14457448;14387836;1;XX;; ; ;-;NA;   ;            ;
8121292;14456215;14387584;1;KU;94;M; ;0;ei henkilövahinkoa;SF ;ABE         ;49
8121292;14456216;14387582;2;MA;32;N; ;0;ei henkilövahinkoa;E  ;            ;
8121292;14456216;14387583;2;KU;33;M; ;0;ei henkilövahinkoa;RUS;B           ;
8121500;14457449;14387837;1;KU;52;M; ;0;ei henkilövahinkoa;SF ;ABC         ;34
8121500;14457450;14387838;2;KU;34;M; ;0;ei henkilövahinkoa;SF ;B           ;17
8121585;14457451;14387839;1;KU;20;M; ;0;ei henkilövahinkoa;MAL;B           ;
8121585;14457452;14387840;2;XX;; ; ;-;NA;   ;            ;
8121604;14457453;14387841;1;KU;50;M; ;0;ei henkilövahinkoa;SF ;ABC         ;32
8121604;14457454;14387842;2;KU;61;M; ;0;ei henkilövahinkoa;SF ;ABECD       ;14
8121529;14457455;14387843;1;KU;38;N; ;0;ei henkilövahinkoa;SF ;B           ;21
8121529;14457456;14387844;2;KU;19;N; ;0;ei henkilövahinkoa;SF ;B           ;
8121529;14457456;14387845;2;MA;24;M; ;0;ei henkilövahinkoa;SF ;            ;
8121586;14457457;14387846;1;KU;28;M; ;0;ei henkilövahinkoa;SF ;B           ;11
8121586;14457458;14387847;2;KU;40;M; ;0;ei henkilövahinkoa;SF ;ABE         ;23
8121293;14456217;14387581;1;KU;62;M; ;0;ei henkilövahinkoa;SF ;ABE         ;43
8121293;14456218;14387580;2;KU;69;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;49
8121530;14457459;14387848;1;KU;56;M; ;0;ei henkilövahinkoa;SF ;ABCD        ;6
8121530;14457460;14387849;2;KU;60;N; ;0;ei henkilövahinkoa;SF ;AB          ;42
8121501;14457461;14387850;1;KU;18;M; ;0;ei henkilövahinkoa;SF ;B           ;
8121502;14457503;14387851;1;KU;34;M; ;L;loukkaantunut;EV ;B           ;2
8121503;14457504;14387852;1;KU;21;N; ;0;ei henkilövahinkoa;SF ;            ;
8121503;14457505;14387853;2;KU;35;M; ;0;ei henkilövahinkoa;RUS;            ;
8121606;14457506;14387854;1;KU;32;M; ;0;ei henkilövahinkoa;WAN;            ;
8121606;14457507;14387855;2;KU;53;M; ;0;ei henkilövahinkoa;SF ;ABECD       ;5
